Gene	Protein.class	TF	Transporters	Receptors	Enzymes	Peptidase	Kinase	Cancer	RBP
ITGB2	CD markers, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
FAM207A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RALGDS	Cancer-related genes, Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	1	0
FTCD	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SPATC1L	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LSS	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
VAV2	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
MCM3AP	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	0
C21orf58	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PCNT	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
DIP2A	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
S100B	Cancer-related genes, Candidate cardiovascular disease genes, Predicted intracellular proteins, Transporters	0	1	0	0	0	0	1	0
PRMT2	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
CLDND2	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ZNF208	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
ADAMTS13	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
CACFD1	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
SLC2A6	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
ZNF761	Predicted intracellular proteins	1	0	0	0	0	0	0	0
FCN2	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
C9orf116	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LCN1	Cancer-related genes, Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	1	0
ZNF714	Predicted intracellular proteins	1	0	0	0	0	0	0	0
GPSM1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
C19orf47	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
HIPK4	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
CFAP157	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TOR2A	Predicted secreted proteins	0	0	0	0	0	0	0	0
ST6GALNAC6	Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
SHKBP1	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
RDH13	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
ZER1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZDHHC12	Enzymes, Predicted membrane proteins	0	0	0	1	0	0	0	0
PKN3	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
SPTBN4	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
BRSK1	Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	1	0	1	0	0
COX6B2	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	0
TMEM190	Predicted membrane proteins	0	0	0	0	0	0	0	0
NLRP4	Predicted intracellular proteins	0	0	1	0	0	0	0	0
PLPP7	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
TAOK1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	1	0	0
MED27	Predicted intracellular proteins	0	0	0	0	0	0	0	0
DEDD2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SIK3	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
MPZL3	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
JAML	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
NEK8	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	1	0	0
TLCD1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
PCSK7	Cancer-related genes, Enzymes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	1	1	0	1	0
SAFB	Plasma proteins, Predicted intracellular proteins	1	0	0	0	0	0	0	1
CD3G	CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
S100A1	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters	0	1	0	0	0	0	1	0
CHTOP	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
CXCR5	CD markers, G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
ZBTB7B	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
FLAD1	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SHC1	Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	0	0
VPS11	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
NLRX1	Predicted intracellular proteins	0	0	1	0	0	0	0	0
ADAR	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	1
IL6R	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	1	0	0	0	1	0
UBE2Q1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
CHRNB2	Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
CRTC2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ANO10	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
FDPS	Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	0	0
RUSC1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FAM189B	Predicted membrane proteins	0	0	0	0	0	0	0	0
PAQR6	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
PMF1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SLC25A44	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
LMNA	Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	0
CCR5	CD markers, Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
NBEAL2	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCDC12	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PTH1R	Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
UBQLN4	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	0
MYL3	Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
PPP1R35	Predicted intracellular proteins	0	0	0	0	0	0	0	0
GPATCH4	Predicted intracellular proteins	0	0	0	0	0	0	0	1
LRRC71	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FCRL3	CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
AZGP1	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	1	1
FGFR4	Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins	0	0	1	1	0	1	1	0
CYP3A4	Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	1	0	0	1	0
CYP3A7	Enzymes, Predicted membrane proteins	0	0	0	1	0	0	0	0
NACC1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CYP11B1	Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
HK3	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	0	0
LY6K	Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
IER2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF394	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
CPSF4	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	1
LY6E	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
VPS28	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TONSL	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
PTGER1	FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
MUM1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RECQL4	Cancer-related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
LRRC14	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZNF333	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors	1	0	0	0	0	0	0	0
COL26A1	Predicted secreted proteins	0	0	0	0	0	0	0	0
PPP1R16A	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FOXH1	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
ORAI2	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ALKBH4	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCDC105	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SH2B2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MRNIP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SQSTM1	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
MGAT4B	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
RPL8	Plasma proteins, Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
MAML1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PGLYRP2	Enzymes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
LRWD1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
FBXL13	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NAPEPLD	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SCGB3A1	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
PSMC2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CELF5	Predicted intracellular proteins	0	0	0	0	0	0	0	1
MFSD12	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
USP41	Enzymes, Predicted intracellular proteins	0	0	0	1	1	0	0	0
YDJC	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCDC116	Predicted intracellular proteins	0	0	0	0	0	0	0	0
DVL3	Cancer-related genes, Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	1	0
AP2M1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
ABCF3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PCYT1A	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
FBXO27	Predicted intracellular proteins	0	0	0	0	0	0	0	0
DMKN	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
U2AF1L4	Predicted intracellular proteins	0	0	0	0	0	0	0	1
BDH1	Candidate cardiovascular disease genes, Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
NPHS1	Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
THAP8	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
COX7A1	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
ZNF382	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
LRRC56	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PLXDC1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
PGAP3	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
IKZF3	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
GRIN2C	FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters	0	1	1	0	0	0	0	0
FDXR	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SAP30BP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ACOX1	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
PRPSAP1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CYGB	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	0
SRSF2	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	1
ZNF577	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
TMEM143	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
KLHL10	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCDC155	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
HCRT	Disease related genes, Predicted secreted proteins	0	0	0	0	0	0	0	0
ALDH16A1	Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
DCD	Plasma proteins, Predicted secreted proteins, Transporters	0	1	0	0	0	0	0	0
ITGA5	Cancer-related genes, CD markers, Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	1	0
SIGLEC11	Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ZNF385A	Predicted intracellular proteins	1	0	0	0	0	0	0	1
MPP3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CD300LG	CD markers, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
IZUMO2	Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
NAGS	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
LSM12	Predicted intracellular proteins	0	0	0	0	0	0	0	1
ASB16	Predicted intracellular proteins	0	0	0	0	0	0	0	0
EMC10	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
JOSD2	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
SHANK1	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
FAM171A2	Predicted membrane proteins	0	0	0	0	0	0	0	0
DBF4B	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PLCD3	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	0	0
FMNL3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
AQP5	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
RACGAP1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
OR7G1	G-protein coupled receptors, Predicted membrane proteins	0	0	1	0	0	0	0	0
LARP4	Predicted intracellular proteins	0	0	0	0	0	0	0	1
GRASP	Predicted intracellular proteins	0	0	0	0	0	0	0	0
RAVER1	Predicted intracellular proteins	0	0	0	0	0	0	0	1
KRT84	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
KRT82	Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
SYCE2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
SPC24	Predicted intracellular proteins	0	0	0	0	0	0	0	0
IP6K3	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
LEMD2	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ALOX15	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
TREML1	Plasma proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
ZNF653	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
MED11	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CXCL16	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
SCIMP	Predicted membrane proteins	0	0	0	0	0	0	0	0
RNASEK-C17orf49	Predicted membrane proteins	0	0	0	0	0	0	0	0
BCL6B	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
ASGR2	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
TNFSF13	Cancer-related genes, CD markers, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	1	0
SENP3	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	1	0	0	0
FGF11	Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	0	0
EIF4A1	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	0	0	1
RPL26	Disease related genes, Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
CCDC42	Predicted intracellular proteins	0	0	0	0	0	0	0	0
POLR3K	Predicted intracellular proteins, RNA polymerase related proteins	0	0	0	0	0	0	0	0
SNRNP25	Predicted intracellular proteins	0	0	0	0	0	0	0	1
PRR35	Predicted intracellular proteins	0	0	0	0	0	0	0	0
WDR90	Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
JMJD8	Predicted secreted proteins	0	0	0	0	0	0	0	0
CCDC78	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
MSLNL	Predicted membrane proteins	0	0	0	0	0	0	0	0
SSTR5	FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins	0	0	1	0	0	0	0	0
SPSB3	Predicted intracellular proteins	0	0	0	0	0	0	0	0
MEIOB	Predicted intracellular proteins	0	0	0	0	0	0	0	0
HS3ST6	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
C16orf59	Predicted intracellular proteins	0	0	0	0	0	0	0	0
CCNF	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TBC1D24	Disease related genes, Predicted intracellular proteins	0	0	0	0	0	0	0	0
AMDHD2	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
NTN3	Predicted secreted proteins	0	0	0	0	0	0	0	0
BICDL2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
PAQR4	Predicted membrane proteins	0	0	0	0	0	0	0	0
FLYWCH2	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ZG16B	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
ZNF75A	Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	0	0
ADCY9	Enzymes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	1	0	0	0	0
SHANK2	Disease related genes, Plasma proteins, Predicted intracellular proteins	0	0	0	0	0	0	0	0
CLPB	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins	0	0	0	1	0	0	0	0
NEU3	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
CYB561A3	Predicted membrane proteins	0	0	0	0	0	0	0	0
PPP1R32	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ASRGL1	Enzymes, Predicted intracellular proteins	0	0	0	1	0	0	0	0
GNG3	Predicted intracellular proteins, RAS pathway related proteins	0	0	0	0	0	0	0	0
UBXN1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
LBHD1	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TTC9C	Predicted intracellular proteins	0	0	0	0	0	0	0	0
TAF6L	Predicted intracellular proteins	0	0	0	0	0	0	0	0
NXF1	Predicted intracellular proteins, Transporters	0	1	0	0	0	0	0	1
STX5	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
SLC25A45	Predicted intracellular proteins, Predicted membrane proteins, Transporters	0	1	0	0	0	0	0	0
RPL29	Predicted intracellular proteins, Ribosomal proteins	0	0	0	0	0	0	0	1
ITIH3	Plasma proteins, Predicted secreted proteins	0	0	0	0	0	0	0	0
SYVN1	Enzymes, Predicted membrane proteins	0	0	0	1	0	0	0	0
ZFPL1	Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
RPS6KA4	Enzymes, Plasma proteins, Predicted intracellular proteins	0	0	0	1	0	1	0	0
LRP5	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	0	0	0	0	0	0	0	0
TPCN2	Predicted membrane proteins, Transporters, Voltage-gated ion channels	0	1	0	0	0	0	0	0
FGF19	Cancer-related genes, Predicted secreted proteins, RAS pathway related proteins	0	0	0	0	0	0	1	0
CYP4A22	Enzymes, Predicted membrane proteins	0	0	0	1	0	0	0	0
PDZK1IP1	Predicted membrane proteins	0	0	0	0	0	0	0	0
TAL1	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	1	0	0	0	0	0	1	0
CMPK1	Enzymes, Plasma proteins, Predicted secreted proteins	0	0	0	1	0	0	0	0
BEND5	Predicted intracellular proteins	0	0	0	0	0	0	0	0
ELAVL4	Predicted intracellular proteins	0	0	0	0	0	0	0	1
COA7	Predicted intracellular proteins	0	0	0	0	0	0	0	0
